item_id,vendor_name,title,match_name,score,cand_calories,cand_raw_snippet
51ef1dc9-80,healthybee,Beetroot Chapati (1 Pc),chapati,90.0,,"{'name': 'Chapati', 'aliases': ['roti', 'phulka', 'wheat chapati'], 'category': 'grains', 'serving': '1 medium (30g)', 'macros': {'per': '100g', 'kcal': 297, 'protein_g': 11.8, 'carbs_g': 56.4, 'fat_g': 3.7, 'fiber_g': 11.2, 'sodium_mg': 558}, 'micros': {'iron_mg': 4.9, 'calcium_mg': 48, 'vitamin_b1"
51ef1dc9-80,healthybee,Beetroot Chapati (1 Pc),paneer,49.090909090909086,,"{'name': 'Paneer', 'aliases': ['cottage cheese', 'indian cottage cheese', 'paneer cubes'], 'category': 'dairy', 'serving': '50g (3-4 cubes)', 'macros': {'per': '100g', 'kcal': 265, 'protein_g': 18.3, 'carbs_g': 1.2, 'fat_g': 20.8, 'fiber_g': 0, 'sodium_mg': 18}, 'micros': {'calcium_mg': 480, 'phosph"
51ef1dc9-80,healthybee,Beetroot Chapati (1 Pc),paratha plain,48.46153846153846,,"{'name': 'Paratha Plain', 'aliases': ['plain paratha', 'parantha'], 'category': 'breakfast', 'serving': '1 medium (60g)', 'macros': {'per': '100g', 'kcal': 321, 'protein_g': 6.8, 'carbs_g': 44.2, 'fat_g': 13.2, 'fiber_g': 2.8, 'sodium_mg': 450}, 'micros': {'iron_mg': 2.8, 'calcium_mg': 38, 'vitamin_"
51ef1dc9-81,healthybee,Parsley Dip,paneer,60.00000000000001,,"{'name': 'Paneer', 'aliases': ['cottage cheese', 'indian cottage cheese', 'paneer cubes'], 'category': 'dairy', 'serving': '50g (3-4 cubes)', 'macros': {'per': '100g', 'kcal': 265, 'protein_g': 18.3, 'carbs_g': 1.2, 'fat_g': 20.8, 'fiber_g': 0, 'sodium_mg': 18}, 'micros': {'calcium_mg': 480, 'phosph"
51ef1dc9-81,healthybee,Parsley Dip,poha,60.00000000000001,,"{'name': 'Poha', 'aliases': ['beaten rice', 'chivda', 'flattened rice'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 158, 'protein_g': 2.1, 'carbs_g': 30.8, 'fat_g': 2.5, 'fiber_g': 1.8, 'sodium_mg': 320}, 'micros': {'iron_mg': 3.2, 'calcium_mg': 18, 'vita"
51ef1dc9-81,healthybee,Parsley Dip,upma,60.00000000000001,,"{'name': 'Upma', 'aliases': ['rava upma', 'suji upma', 'semolina upma'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 172, 'protein_g': 3.8, 'carbs_g': 28.5, 'fat_g': 4.8, 'fiber_g': 1.5, 'sodium_mg': 385}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 22, 'vita"
51ef1dc9-82,healthybee,Spinach Chapati (1 Pc),chapati,90.0,,"{'name': 'Chapati', 'aliases': ['roti', 'phulka', 'wheat chapati'], 'category': 'grains', 'serving': '1 medium (30g)', 'macros': {'per': '100g', 'kcal': 297, 'protein_g': 11.8, 'carbs_g': 56.4, 'fat_g': 3.7, 'fiber_g': 11.2, 'sodium_mg': 558}, 'micros': {'iron_mg': 4.9, 'calcium_mg': 48, 'vitamin_b1"
51ef1dc9-82,healthybee,Spinach Chapati (1 Pc),spinach cooked,85.5,,"{'name': 'Spinach Cooked', 'aliases': ['palak', 'cooked spinach'], 'category': 'vegetables', 'serving': '1 katori (100g)', 'macros': {'per': '100g', 'kcal': 23, 'protein_g': 2.9, 'carbs_g': 3.6, 'fat_g': 0.4, 'fiber_g': 2.2, 'sodium_mg': 79}, 'micros': {'iron_mg': 2.7, 'calcium_mg': 99, 'vitamin_a_m"
51ef1dc9-82,healthybee,Spinach Chapati (1 Pc),paratha plain,46.03846153846154,,"{'name': 'Paratha Plain', 'aliases': ['plain paratha', 'parantha'], 'category': 'breakfast', 'serving': '1 medium (60g)', 'macros': {'per': '100g', 'kcal': 321, 'protein_g': 6.8, 'carbs_g': 44.2, 'fat_g': 13.2, 'fiber_g': 2.8, 'sodium_mg': 450}, 'micros': {'iron_mg': 2.8, 'calcium_mg': 38, 'vitamin_"
51ef1dc9-83,healthybee,Chicken Burrito Bowl,chicken curry,85.5,,"{'name': 'Chicken Curry', 'aliases': ['chicken masala', 'chicken gravy'], 'category': 'poultry', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 165, 'protein_g': 18.5, 'carbs_g': 4.2, 'fat_g': 8.5, 'fiber_g': 1.2, 'sodium_mg': 480}, 'micros': {'iron_mg': 1.5, 'zinc_mg': 1.8, 'vitami"
51ef1dc9-83,healthybee,Chicken Burrito Bowl,chicken tikka,85.5,,"{'name': 'Chicken Tikka', 'aliases': ['grilled chicken', 'tandoori chicken tikka'], 'category': 'poultry', 'serving': '100g (4-5 pieces)', 'macros': {'per': '100g', 'kcal': 148, 'protein_g': 24.5, 'carbs_g': 2.1, 'fat_g': 4.2, 'fiber_g': 0.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.2, 'zinc_mg': "
51ef1dc9-83,healthybee,Chicken Burrito Bowl,smoothie bowl,85.5,,"{'name': 'Smoothie Bowl', 'aliases': ['fruit smoothie', 'berry smoothie'], 'category': 'breakfast', 'serving': '1 bowl (300g)', 'macros': {'per': '100g', 'kcal': 85, 'protein_g': 2.8, 'carbs_g': 16.5, 'fat_g': 1.2, 'fiber_g': 2.5, 'sodium_mg': 35}, 'micros': {'vitamin_c_mg': 45, 'calcium_mg': 95, 'p"
51ef1dc9-84,healthybee,Cucumber Mint Lemonade,curd,60.00000000000001,,"{'name': 'Curd', 'aliases': ['yogurt', 'dahi', 'plain yogurt'], 'category': 'dairy', 'serving': '1 katori (100g)', 'macros': {'per': '100g', 'kcal': 60, 'protein_g': 3.1, 'carbs_g': 4.4, 'fat_g': 3.0, 'fiber_g': 0, 'sodium_mg': 46}, 'micros': {'calcium_mg': 120, 'phosphorus_mg': 90, 'vitamin_b12_mcg"
51ef1dc9-84,healthybee,Cucumber Mint Lemonade,vada,51.42857142857142,,"{'name': 'Vada', 'aliases': ['medu vada', 'urad dal vada'], 'category': 'snacks', 'serving': '1 piece (40g)', 'macros': {'per': '100g', 'kcal': 240, 'protein_g': 8.2, 'carbs_g': 24.5, 'fat_g': 11.8, 'fiber_g': 3.2, 'sodium_mg': 420}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 42, 'folate_mcg': 85}}"
51ef1dc9-84,healthybee,Cucumber Mint Lemonade,egg boiled,45.0,,"{'name': 'Egg Boiled', 'aliases': ['boiled egg', 'hard boiled egg'], 'category': 'eggs', 'serving': '1 large egg (50g)', 'macros': {'per': '100g', 'kcal': 155, 'protein_g': 12.6, 'carbs_g': 1.1, 'fat_g': 10.6, 'fiber_g': 0, 'sodium_mg': 124}, 'micros': {'iron_mg': 1.2, 'calcium_mg': 50, 'vitamin_a_m"
51ef1dc9-85,healthybee,Honey Ginger Lemonade,vada,51.42857142857142,,"{'name': 'Vada', 'aliases': ['medu vada', 'urad dal vada'], 'category': 'snacks', 'serving': '1 piece (40g)', 'macros': {'per': '100g', 'kcal': 240, 'protein_g': 8.2, 'carbs_g': 24.5, 'fat_g': 11.8, 'fiber_g': 3.2, 'sodium_mg': 420}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 42, 'folate_mcg': 85}}"
51ef1dc9-85,healthybee,Honey Ginger Lemonade,egg boiled,45.16129032258065,,"{'name': 'Egg Boiled', 'aliases': ['boiled egg', 'hard boiled egg'], 'category': 'eggs', 'serving': '1 large egg (50g)', 'macros': {'per': '100g', 'kcal': 155, 'protein_g': 12.6, 'carbs_g': 1.1, 'fat_g': 10.6, 'fiber_g': 0, 'sodium_mg': 124}, 'micros': {'iron_mg': 1.2, 'calcium_mg': 50, 'vitamin_a_m"
51ef1dc9-85,healthybee,Honey Ginger Lemonade,paneer,45.0,,"{'name': 'Paneer', 'aliases': ['cottage cheese', 'indian cottage cheese', 'paneer cubes'], 'category': 'dairy', 'serving': '50g (3-4 cubes)', 'macros': {'per': '100g', 'kcal': 265, 'protein_g': 18.3, 'carbs_g': 1.2, 'fat_g': 20.8, 'fiber_g': 0, 'sodium_mg': 18}, 'micros': {'calcium_mg': 480, 'phosph"
51ef1dc9-86,healthybee,Classic Lemonade,vada,51.42857142857142,,"{'name': 'Vada', 'aliases': ['medu vada', 'urad dal vada'], 'category': 'snacks', 'serving': '1 piece (40g)', 'macros': {'per': '100g', 'kcal': 240, 'protein_g': 8.2, 'carbs_g': 24.5, 'fat_g': 11.8, 'fiber_g': 3.2, 'sodium_mg': 420}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 42, 'folate_mcg': 85}}"
51ef1dc9-86,healthybee,Classic Lemonade,idli,45.0,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
51ef1dc9-86,healthybee,Classic Lemonade,dosa,45.0,,"{'name': 'Dosa', 'aliases': ['plain dosa', 'crispy dosa'], 'category': 'breakfast', 'serving': '1 medium (100g)', 'macros': {'per': '100g', 'kcal': 168, 'protein_g': 3.9, 'carbs_g': 29.2, 'fat_g': 3.7, 'fiber_g': 1.4, 'sodium_mg': 125}, 'micros': {'iron_mg': 1.1, 'calcium_mg': 28, 'vitamin_b1_mg': 0"
51ef1dc9-87,healthybee,P P L Detox [sugar-free],apple,54.0,,"{'name': 'Apple', 'aliases': ['fresh apple', 'seb'], 'category': 'fruits', 'serving': '1 medium (150g)', 'macros': {'per': '100g', 'kcal': 52, 'protein_g': 0.3, 'carbs_g': 13.8, 'fat_g': 0.2, 'fiber_g': 2.4, 'sodium_mg': 1}, 'micros': {'potassium_mg': 107, 'vitamin_c_mg': 4.6, 'calcium_mg': 6}}"
51ef1dc9-87,healthybee,P P L Detox [sugar-free],dosa,45.0,,"{'name': 'Dosa', 'aliases': ['plain dosa', 'crispy dosa'], 'category': 'breakfast', 'serving': '1 medium (100g)', 'macros': {'per': '100g', 'kcal': 168, 'protein_g': 3.9, 'carbs_g': 29.2, 'fat_g': 3.7, 'fiber_g': 1.4, 'sodium_mg': 125}, 'micros': {'iron_mg': 1.1, 'calcium_mg': 28, 'vitamin_b1_mg': 0"
51ef1dc9-87,healthybee,P P L Detox [sugar-free],upma,45.0,,"{'name': 'Upma', 'aliases': ['rava upma', 'suji upma', 'semolina upma'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 172, 'protein_g': 3.8, 'carbs_g': 28.5, 'fat_g': 4.8, 'fiber_g': 1.5, 'sodium_mg': 385}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 22, 'vita"
3264c85c-88,swad gomantak,Surmai Thali,upma,67.5,,"{'name': 'Upma', 'aliases': ['rava upma', 'suji upma', 'semolina upma'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 172, 'protein_g': 3.8, 'carbs_g': 28.5, 'fat_g': 4.8, 'fiber_g': 1.5, 'sodium_mg': 385}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 22, 'vita"
3264c85c-88,swad gomantak,Surmai Thali,idli,60.00000000000001,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
3264c85c-88,swad gomantak,Surmai Thali,paratha plain,56.00000000000001,,"{'name': 'Paratha Plain', 'aliases': ['plain paratha', 'parantha'], 'category': 'breakfast', 'serving': '1 medium (60g)', 'macros': {'per': '100g', 'kcal': 321, 'protein_g': 6.8, 'carbs_g': 44.2, 'fat_g': 13.2, 'fiber_g': 2.8, 'sodium_mg': 450}, 'micros': {'iron_mg': 2.8, 'calcium_mg': 38, 'vitamin_"
3264c85c-89,swad gomantak,Pomfret Thali,idli,60.00000000000001,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
3264c85c-89,swad gomantak,Pomfret Thali,poha,60.00000000000001,,"{'name': 'Poha', 'aliases': ['beaten rice', 'chivda', 'flattened rice'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 158, 'protein_g': 2.1, 'carbs_g': 30.8, 'fat_g': 2.5, 'fiber_g': 1.8, 'sodium_mg': 320}, 'micros': {'iron_mg': 3.2, 'calcium_mg': 18, 'vita"
3264c85c-89,swad gomantak,Pomfret Thali,omelette,56.25,,"{'name': 'Omelette', 'aliases': ['egg omelette', 'masala omelette'], 'category': 'eggs', 'serving': '2 eggs (100g)', 'macros': {'per': '100g', 'kcal': 154, 'protein_g': 10.6, 'carbs_g': 0.8, 'fat_g': 11.7, 'fiber_g': 0, 'sodium_mg': 342}, 'micros': {'iron_mg': 1.2, 'calcium_mg': 54, 'vitamin_a_mcg':"
3264c85c-90,swad gomantak,Chicken Malvani Thali,chicken curry,85.5,,"{'name': 'Chicken Curry', 'aliases': ['chicken masala', 'chicken gravy'], 'category': 'poultry', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 165, 'protein_g': 18.5, 'carbs_g': 4.2, 'fat_g': 8.5, 'fiber_g': 1.2, 'sodium_mg': 480}, 'micros': {'iron_mg': 1.5, 'zinc_mg': 1.8, 'vitami"
3264c85c-90,swad gomantak,Chicken Malvani Thali,chicken tikka,85.5,,"{'name': 'Chicken Tikka', 'aliases': ['grilled chicken', 'tandoori chicken tikka'], 'category': 'poultry', 'serving': '100g (4-5 pieces)', 'macros': {'per': '100g', 'kcal': 148, 'protein_g': 24.5, 'carbs_g': 2.1, 'fat_g': 4.2, 'fiber_g': 0.5, 'sodium_mg': 520}, 'micros': {'iron_mg': 1.2, 'zinc_mg': "
3264c85c-90,swad gomantak,Chicken Malvani Thali,butter chicken,85.5,,"{'name': 'Butter Chicken', 'aliases': ['murgh makhani', 'chicken makhani'], 'category': 'poultry', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 235, 'protein_g': 14.5, 'carbs_g': 6.8, 'fat_g': 17.2, 'fiber_g': 1.2, 'sodium_mg': 620}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 58, 'v"
3264c85c-91,swad gomantak,Gomanntak Special Seafood Thali,idli,60.00000000000001,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
3264c85c-91,swad gomantak,Gomanntak Special Seafood Thali,banana,60.00000000000001,,"{'name': 'Banana', 'aliases': ['ripe banana', 'kela'], 'category': 'fruits', 'serving': '1 medium (100g)', 'macros': {'per': '100g', 'kcal': 89, 'protein_g': 1.1, 'carbs_g': 22.8, 'fat_g': 0.3, 'fiber_g': 2.6, 'sodium_mg': 1}, 'micros': {'potassium_mg': 358, 'vitamin_c_mg': 8.7, 'vitamin_b6_mg': 0.4"
3264c85c-91,swad gomantak,Gomanntak Special Seafood Thali,tomato,60.00000000000001,,"{'name': 'Tomato', 'aliases': ['fresh tomato', 'tamatar'], 'category': 'vegetables', 'serving': '1 medium (100g)', 'macros': {'per': '100g', 'kcal': 18, 'protein_g': 0.9, 'carbs_g': 3.9, 'fat_g': 0.2, 'fiber_g': 1.2, 'sodium_mg': 5}, 'micros': {'vitamin_c_mg': 13.7, 'vitamin_a_mcg': 42, 'potassium_m"
3264c85c-92,swad gomantak,Gomanntak Konkan Special Thali,idli,60.00000000000001,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
3264c85c-92,swad gomantak,Gomanntak Konkan Special Thali,banana,60.00000000000001,,"{'name': 'Banana', 'aliases': ['ripe banana', 'kela'], 'category': 'fruits', 'serving': '1 medium (100g)', 'macros': {'per': '100g', 'kcal': 89, 'protein_g': 1.1, 'carbs_g': 22.8, 'fat_g': 0.3, 'fiber_g': 2.6, 'sodium_mg': 1}, 'micros': {'potassium_mg': 358, 'vitamin_c_mg': 8.7, 'vitamin_b6_mg': 0.4"
3264c85c-92,swad gomantak,Gomanntak Konkan Special Thali,tomato,60.00000000000001,,"{'name': 'Tomato', 'aliases': ['fresh tomato', 'tamatar'], 'category': 'vegetables', 'serving': '1 medium (100g)', 'macros': {'per': '100g', 'kcal': 18, 'protein_g': 0.9, 'carbs_g': 3.9, 'fat_g': 0.2, 'fiber_g': 1.2, 'sodium_mg': 5}, 'micros': {'vitamin_c_mg': 13.7, 'vitamin_a_mcg': 42, 'potassium_m"
3264c85c-93,swad gomantak,Prawns Thali,paratha plain,64.0,,"{'name': 'Paratha Plain', 'aliases': ['plain paratha', 'parantha'], 'category': 'breakfast', 'serving': '1 medium (60g)', 'macros': {'per': '100g', 'kcal': 321, 'protein_g': 6.8, 'carbs_g': 44.2, 'fat_g': 13.2, 'fiber_g': 2.8, 'sodium_mg': 450}, 'micros': {'iron_mg': 2.8, 'calcium_mg': 38, 'vitamin_"
3264c85c-93,swad gomantak,Prawns Thali,idli,60.00000000000001,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
3264c85c-93,swad gomantak,Prawns Thali,pakora,60.00000000000001,,"{'name': 'Pakora', 'aliases': ['bhajiya', 'vegetable pakora', 'onion pakora'], 'category': 'snacks', 'serving': '5 pieces (75g)', 'macros': {'per': '100g', 'kcal': 235, 'protein_g': 5.8, 'carbs_g': 22.4, 'fat_g': 13.5, 'fiber_g': 2.8, 'sodium_mg': 450}, 'micros': {'iron_mg': 2.2, 'calcium_mg': 35, '"
3264c85c-94,swad gomantak,Crab Thali,paratha plain,60.86956521739131,,"{'name': 'Paratha Plain', 'aliases': ['plain paratha', 'parantha'], 'category': 'breakfast', 'serving': '1 medium (60g)', 'macros': {'per': '100g', 'kcal': 321, 'protein_g': 6.8, 'carbs_g': 44.2, 'fat_g': 13.2, 'fiber_g': 2.8, 'sodium_mg': 450}, 'micros': {'iron_mg': 2.8, 'calcium_mg': 38, 'vitamin_"
3264c85c-94,swad gomantak,Crab Thali,idli,60.00000000000001,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
3264c85c-94,swad gomantak,Crab Thali,curd,60.00000000000001,,"{'name': 'Curd', 'aliases': ['yogurt', 'dahi', 'plain yogurt'], 'category': 'dairy', 'serving': '1 katori (100g)', 'macros': {'per': '100g', 'kcal': 60, 'protein_g': 3.1, 'carbs_g': 4.4, 'fat_g': 3.0, 'fiber_g': 0, 'sodium_mg': 46}, 'micros': {'calcium_mg': 120, 'phosphorus_mg': 90, 'vitamin_b12_mcg"
3264c85c-95,swad gomantak,Bangda Thali,idli,60.00000000000001,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
3264c85c-95,swad gomantak,Bangda Thali,banana,60.00000000000001,,"{'name': 'Banana', 'aliases': ['ripe banana', 'kela'], 'category': 'fruits', 'serving': '1 medium (100g)', 'macros': {'per': '100g', 'kcal': 89, 'protein_g': 1.1, 'carbs_g': 22.8, 'fat_g': 0.3, 'fiber_g': 2.6, 'sodium_mg': 1}, 'micros': {'potassium_mg': 358, 'vitamin_c_mg': 8.7, 'vitamin_b6_mg': 0.4"
3264c85c-95,swad gomantak,Bangda Thali,paratha plain,56.00000000000001,,"{'name': 'Paratha Plain', 'aliases': ['plain paratha', 'parantha'], 'category': 'breakfast', 'serving': '1 medium (60g)', 'macros': {'per': '100g', 'kcal': 321, 'protein_g': 6.8, 'carbs_g': 44.2, 'fat_g': 13.2, 'fiber_g': 2.8, 'sodium_mg': 450}, 'micros': {'iron_mg': 2.8, 'calcium_mg': 38, 'vitamin_"
3264c85c-96,swad gomantak,Bombil Thali,idli,60.00000000000001,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
3264c85c-96,swad gomantak,Bombil Thali,smoothie bowl,53.2,,"{'name': 'Smoothie Bowl', 'aliases': ['fruit smoothie', 'berry smoothie'], 'category': 'breakfast', 'serving': '1 bowl (300g)', 'macros': {'per': '100g', 'kcal': 85, 'protein_g': 2.8, 'carbs_g': 16.5, 'fat_g': 1.2, 'fiber_g': 2.5, 'sodium_mg': 35}, 'micros': {'vitamin_c_mg': 45, 'calcium_mg': 95, 'p"
3264c85c-96,swad gomantak,Bombil Thali,chapati,49.090909090909086,,"{'name': 'Chapati', 'aliases': ['roti', 'phulka', 'wheat chapati'], 'category': 'grains', 'serving': '1 medium (30g)', 'macros': {'per': '100g', 'kcal': 297, 'protein_g': 11.8, 'carbs_g': 56.4, 'fat_g': 3.7, 'fiber_g': 11.2, 'sodium_mg': 558}, 'micros': {'iron_mg': 4.9, 'calcium_mg': 48, 'vitamin_b1"
3264c85c-97,swad gomantak,Mandeli Thali,idli,67.5,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
3264c85c-97,swad gomantak,Mandeli Thali,upma,60.00000000000001,,"{'name': 'Upma', 'aliases': ['rava upma', 'suji upma', 'semolina upma'], 'category': 'breakfast', 'serving': '1 plate (150g)', 'macros': {'per': '100g', 'kcal': 172, 'protein_g': 3.8, 'carbs_g': 28.5, 'fat_g': 4.8, 'fiber_g': 1.5, 'sodium_mg': 385}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 22, 'vita"
3264c85c-97,swad gomantak,Mandeli Thali,rajma,51.42857142857142,,"{'name': 'Rajma', 'aliases': ['kidney beans', 'rajma masala', 'red kidney beans'], 'category': 'pulses', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 127, 'protein_g': 8.7, 'carbs_g': 22.8, 'fat_g': 0.5, 'fiber_g': 6.4, 'sodium_mg': 380}, 'micros': {'iron_mg': 2.5, 'calcium_mg': 5"
3264c85c-98,swad gomantak,Veg Thali,idli,60.00000000000001,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
3264c85c-98,swad gomantak,Veg Thali,mixed vegetable curry,60.00000000000001,,"{'name': 'Mixed Vegetable Curry', 'aliases': ['sabzi', 'vegetable curry', 'mixed veg'], 'category': 'vegetables', 'serving': '1 katori (150g)', 'macros': {'per': '100g', 'kcal': 85, 'protein_g': 2.5, 'carbs_g': 12.4, 'fat_g': 3.2, 'fiber_g': 3.8, 'sodium_mg': 320}, 'micros': {'vitamin_a_mcg': 185, '"
3264c85c-98,swad gomantak,Veg Thali,biryani vegetable,60.00000000000001,,"{'name': 'Biryani Vegetable', 'aliases': ['veg biryani', 'vegetable biryani'], 'category': 'rice-dishes', 'serving': '1 plate (250g)', 'macros': {'per': '100g', 'kcal': 165, 'protein_g': 3.8, 'carbs_g': 28.5, 'fat_g': 4.2, 'fiber_g': 2.8, 'sodium_mg': 480}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 4"
3264c85c-99,swad gomantak,Egg Thali,idli,60.00000000000001,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
3264c85c-99,swad gomantak,Egg Thali,biryani vegetable,52.94117647058824,,"{'name': 'Biryani Vegetable', 'aliases': ['veg biryani', 'vegetable biryani'], 'category': 'rice-dishes', 'serving': '1 plate (250g)', 'macros': {'per': '100g', 'kcal': 165, 'protein_g': 3.8, 'carbs_g': 28.5, 'fat_g': 4.2, 'fiber_g': 2.8, 'sodium_mg': 480}, 'micros': {'iron_mg': 1.5, 'calcium_mg': 4"
3264c85c-99,swad gomantak,Egg Thali,egg boiled,52.63157894736843,,"{'name': 'Egg Boiled', 'aliases': ['boiled egg', 'hard boiled egg'], 'category': 'eggs', 'serving': '1 large egg (50g)', 'macros': {'per': '100g', 'kcal': 155, 'protein_g': 12.6, 'carbs_g': 1.1, 'fat_g': 10.6, 'fiber_g': 0, 'sodium_mg': 124}, 'micros': {'iron_mg': 1.2, 'calcium_mg': 50, 'vitamin_a_m"
3264c85c-100,swad gomantak,Mutton Malvani Thali,idli,60.00000000000001,,"{'name': 'Idli', 'aliases': ['steamed idli', 'rice idli'], 'category': 'breakfast', 'serving': '2 pieces (100g)', 'macros': {'per': '100g', 'kcal': 156, 'protein_g': 4.1, 'carbs_g': 30.4, 'fat_g': 1.4, 'fiber_g': 1.2, 'sodium_mg': 85}, 'micros': {'iron_mg': 0.8, 'calcium_mg': 35, 'vitamin_b1_mg': 0."
